Serial,SPoint,StRegion,Region,Country,RSex,RAge,PeopTrst,RNSSEC,REconAct,Tea,Tea2,HEdQual,HEdQual2,HHincome,UnionSA,TUSAEver,NghBrHd,ResPres,Voted01,PdJobSC,CharOft,CharAmt,PolitSC,GovRight,GovSelf,DemoNow,GrpMemb1,GrpMemb2,GrpMemb3,GrpMemb4,GrpMemb5,IncDiffs,IncDiff,IDCards,MoreWelf,SocHelp,DeathApp,WrongLaw,PartyId2,agegp1,agegp2,incomegp,incomeg1,trust,volgp,volgp1,qual1,qual2
165431,276,4,2,1,1,70,4,12.4,9,1,14,4,5,3,3,1,45,2,2,2,-2,-2,4,3,2,98,4,4,4,4,4,1,1,3,1,3,1,3,2,2,3,1,1,0,0,0,2,2
165435,276,4,2,1,1,28,-2,10,3,2,16,2,3,13,1,-3,28,2,2,1,5,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,3,-2,3,2,2,2,1,1,1,2,2,,-1,-1,1,1
165437,276,4,2,1,1,59,2,4.1,8,1,15,2,3,17,3,1,40,2,1,2,-2,-2,3,2,2,7,4,3,4,3,4,1,2,1,2,2,1,4,2,2,2,2,2,1,0,0,1,1
165438,276,4,2,1,2,48,-2,13.4,10,1,15,7,8,2,3,3,1,1,2,2,5,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,-2,2,4,1,3,5,2,2,1,1,,-1,-1,2,2
165440,276,4,2,1,1,49,2,10,3,3,17,2,3,13,1,-3,22,1,1,1,-2,-2,2,2,2,5,4,2,4,3,2,2,3,2,2,4,5,4,2,2,2,2,2,1,1,1,1,1
165441,276,4,2,1,2,39,-2,4.1,3,5,19,2,3,10,1,-3,12,2,1,1,4,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,3,-2,3,2,2,3,5,1,1,2,1,,-1,-1,1,1
165442,276,4,2,1,1,89,-2,12.3,9,1,14,7,8,3,3,1,10,2,1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,2,1,5,2,3,1,1,,-1,-1,2,2
165443,276,4,2,1,1,77,2,9.1,9,1,14,4,5,5,1,-3,28,2,1,2,-2,-2,1,2,5,9,1,3,3,2,2,1,2,1,2,3,5,2,2,2,3,1,1,1,1,1,2,2
165444,276,4,2,1,2,23,-2,7.1,3,5,21,1,2,12,3,3,1,1,1,1,3,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,5,-2,4,3,5,4,1,1,1,2,2,,-1,-1,1,1
165445,276,4,2,1,2,62,-2,10,3,1,14,3,4,16,3,3,4,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,4,1,2,2,2,3,2,2,,-1,-1,1,2
165447,276,4,2,1,1,35,-2,4.2,3,2,16,4,5,14,3,3,7,2,2,1,5,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,4,-2,5,2,4,2,2,1,1,2,2,,-1,-1,2,2
165451,276,4,2,1,2,41,-2,4.1,3,4,18,2,3,10,1,-3,19,2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,4,4,3,2,1,2,2,1,,-1,-1,1,1
165453,276,4,2,1,2,33,-2,7.1,3,2,16,7,8,15,3,1,0,3,1,1,5,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,2,3,1,4,2,1,1,2,2,,-1,-1,2,2
165456,276,4,2,1,2,59,-2,13.2,8,1,15,7,8,2,3,3,30,1,1,2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,2,3,4,2,2,2,2,1,1,,-1,-1,2,2
165457,277,4,2,1,2,65,-2,7.3,10,5,22,1,2,98,3,3,35,3,1,9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,1,1,4,2,2,3,,,,-1,-1,1,1
165458,277,4,2,1,2,24,3,10,10,2,16,5,6,2,3,3,8,3,2,2,-2,-2,2,4,3,5,4,4,1,1,8,1,9,1,3,2,3,3,6,1,1,1,1,0,0,0,2,2
165460,277,4,2,1,2,32,-2,12.2,10,1,14,7,8,1,3,3,3,3,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,3,5,4,5,1,1,1,1,,-1,-1,2,2
165461,277,4,2,1,1,48,-1,13.4,7,2,16,7,8,2,3,3,20,4,2,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,1,1,,-1,-1,2,2
165462,277,4,2,1,2,27,-2,4.1,3,5,22,2,3,7,3,3,1,4,2,1,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,5,-2,2,3,3,3,5,1,1,1,1,,-1,-1,1,1
165465,277,4,2,1,2,53,-2,13.4,10,1,14,7,8,1,3,3,53,2,1,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,-2,2,4,1,3,2,2,2,1,1,,-1,-1,2,2
165466,277,4,2,1,1,60,-1,10,3,1,15,6,7,98,3,1,60,3,2,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2,3,,,,-1,-1,2,2
165467,277,4,2,1,2,19,-1,13.1,3,2,16,5,6,98,3,3,10,3,2,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,1,,,,-1,-1,2,2
165468,277,4,2,1,2,55,-1,13.4,3,1,15,7,8,1,1,-3,30,4,1,-1,6,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,1,1,,-1,-1,2,2
165469,277,4,2,1,2,40,-2,13.4,10,3,17,7,8,98,3,3,40,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,1,2,5,1,2,,,,-1,-1,2,2
165470,277,4,2,1,2,78,-1,10,9,1,14,7,8,5,3,3,50,4,1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,3,1,1,,-1,-1,2,2
165472,277,4,2,1,1,66,-2,12.2,9,1,15,7,8,8,3,1,40,4,1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,2,1,2,2,2,3,1,1,,-1,-1,2,2
165473,277,4,2,1,2,24,3,12.1,10,3,17,4,5,3,3,3,2,3,2,2,-2,-2,4,3,2,5,4,4,4,4,4,2,3,2,1,3,1,3,5,1,1,1,1,0,0,0,2,2
165474,277,4,2,1,2,19,-2,10,7,1,15,7,8,1,3,3,19,3,2,1,1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,4,1,1,4,5,1,1,1,1,,-1,-1,2,2
165475,277,4,2,1,2,43,-1,3.1,3,1,15,2,3,97,3,3,10,3,1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,2,,,,-1,-1,1,1
165477,277,4,2,1,1,35,-1,8.1,3,3,17,4,5,17,3,2,7,3,1,-1,3,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,1,1,2,2,,-1,-1,2,2
165478,277,4,2,1,1,42,-2,10,3,5,19,5,6,9,1,-3,42,4,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,3,3,3,2,1,2,2,1,,-1,-1,2,2
165479,277,4,2,1,1,27,3,12.4,3,3,17,4,5,11,1,-3,20,2,2,1,-2,-2,3,2,2,7,4,2,3,1,4,2,2,2,3,2,1,2,1,1,1,2,1,0,0,0,2,2
165484,277,4,2,1,1,54,-2,10,3,1,15,5,6,98,3,1,54,3,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,3,2,4,5,2,2,,,,-1,-1,2,2
165487,277,4,2,1,2,34,-1,10,3,2,16,7,8,14,1,-3,34,3,1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,,-1,-1,2,2
165488,278,4,2,1,1,63,-1,3.1,9,5,25,1,2,17,3,1,35,4,1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,3,2,2,,-1,-1,1,1
165494,278,4,2,1,2,90,2,4.3,9,5,22,1,2,5,3,3,20,4,1,2,-2,-2,1,2,3,6,2,3,4,3,4,3,4,2,2,4,2,4,1,2,3,1,1,1,0,0,1,1
165495,278,4,2,1,2,52,-2,4.3,3,5,21,1,2,17,3,1,0,3,1,1,4,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,3,-2,2,4,4,2,1,2,2,2,2,,-1,-1,1,1
165497,278,4,2,1,2,51,-1,4.1,3,5,21,1,2,13,1,-3,17,4,1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,2,2,2,,-1,-1,1,1
165498,278,4,2,1,2,26,-1,7.1,3,5,21,1,2,17,3,3,20,4,1,-1,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,2,2,,-1,-1,1,1
165502,278,4,2,1,2,44,-2,9.1,10,1,15,7,8,3,3,3,26,4,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,4,1,4,5,1,2,1,1,,-1,-1,2,2
165503,278,4,2,1,1,29,3,3.2,3,5,21,1,2,11,3,3,2,4,8,1,-2,-2,3,2,4,8,4,4,4,3,4,4,5,3,4,3,3,2,3,1,1,2,1,0,0,0,1,1
165504,278,4,2,1,1,39,-2,2,3,5,22,1,2,17,3,1,9,4,2,1,4,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,4,-2,3,4,5,2,1,1,1,2,2,,-1,-1,1,1
165507,278,4,2,1,2,57,-2,4.1,3,5,22,1,2,14,3,1,33,4,1,1,4,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,5,-2,3,3,2,3,1,2,2,2,2,,-1,-1,1,1
165508,278,4,2,1,2,55,-2,13.4,3,1,15,7,8,14,3,3,30,4,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,1,2,2,1,2,2,2,2,,-1,-1,2,2
165510,278,4,2,1,1,79,-2,12.1,9,1,14,7,8,4,3,3,20,4,1,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,4,-2,1,1,1,3,1,2,3,1,1,,-1,-1,2,2
165511,278,4,2,1,1,23,-2,4.1,7,5,23,1,2,17,3,3,20,4,1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,2,4,2,3,1,1,2,2,,-1,-1,1,1
165512,278,4,2,1,1,87,3,10,9,1,14,7,8,3,3,3,84,4,1,2,-2,-2,2,5,1,4,4,3,3,3,3,1,1,1,1,1,2,4,1,2,3,1,1,0,1,0,2,2
165514,278,4,2,1,2,33,-1,12.2,3,2,16,4,5,9,3,3,16,4,2,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,2,1,,-1,-1,2,2
165515,278,4,2,1,2,56,3,5,3,3,17,4,5,17,3,1,28,4,1,1,-2,-2,2,4,2,3,4,3,2,1,4,4,5,2,4,2,1,3,1,2,2,2,2,0,0,0,2,2
165518,278,4,2,1,1,50,2,4.1,3,5,21,2,3,17,3,3,11,4,1,1,-2,-2,2,5,2,2,4,2,2,3,3,8,5,1,4,2,1,2,1,2,2,2,2,1,1,0,1,1
165519,279,4,2,1,1,37,-2,4.1,3,5,20,2,3,17,3,3,8,2,2,1,1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,4,-2,2,2,1,2,5,1,1,2,2,,-1,-1,1,1
165520,279,4,2,1,1,34,-2,10,3,1,15,4,5,12,3,3,25,2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,2,3,2,3,1,1,2,2,,-1,-1,2,2
165522,279,4,2,1,2,34,-2,4.1,10,2,16,1,2,6,3,3,20,2,2,2,1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2,-2,1,5,5,2,4,1,1,1,1,,-1,-1,1,1
165523,279,4,2,1,1,43,-2,8.1,3,2,16,4,5,15,3,1,3,2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,2,2,3,2,1,2,2,2,,-1,-1,2,2
165524,279,4,2,1,1,79,3,13.3,9,1,14,7,8,4,3,1,36,2,1,2,-2,-2,2,3,2,9,2,3,3,4,8,2,1,1,2,3,2,3,2,2,3,1,1,0,0,0,2,2
165527,279,4,2,1,2,62,2,12.2,9,1,15,4,5,4,3,1,16,2,2,2,-2,-2,4,4,1,5,4,3,9,9,9,1,4,4,1,1,1,1,3,2,3,1,1,1,0,0,2,2
165529,279,4,2,1,1,44,-2,3.2,3,5,22,1,1,13,3,3,15,2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,5,5,4,2,1,2,2,2,,-1,-1,1,1
165531,279,4,2,1,2,35,-2,3.1,3,5,22,1,2,17,3,1,9,2,1,1,4,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,4,-2,4,2,5,4,2,1,1,2,2,,-1,-1,1,1
165533,279,4,2,1,1,56,9,6,3,1,15,4,5,15,3,3,12,4,1,1,-2,-2,9,9,9,6,4,4,3,2,4,3,4,1,2,3,5,2,1,2,2,2,2,,0,0,2,2
165535,279,4,2,1,1,36,-2,2,3,4,18,3,4,14,3,1,11,2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,2,4,3,1,1,1,2,2,,-1,-1,1,2
165538,279,4,2,1,1,36,-2,10,3,2,16,2,3,15,3,1,17,2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,2,1,2,8,1,1,2,2,,-1,-1,1,1
165539,279,4,2,1,2,66,4,12.6,9,1,15,7,8,7,3,1,17,2,1,2,-2,-2,2,2,1,6,3,3,4,4,4,2,2,1,1,1,1,2,2,2,3,1,1,0,0,0,2,2
165540,279,4,2,1,2,62,-2,7.3,9,1,15,7,8,6,3,1,16,2,1,2,5,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,3,-2,2,3,1,3,2,2,3,1,1,,-1,-1,2,2
165542,279,4,2,1,1,42,2,4.1,3,2,16,3,4,14,3,3,10,2,2,1,-2,-2,3,2,3,7,4,4,4,3,3,2,2,3,3,3,2,2,1,1,2,2,2,1,1,0,1,2
165544,279,4,2,1,2,34,-2,12.6,3,2,16,4,5,15,1,-3,34,2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,3,1,2,5,1,1,2,2,,-1,-1,2,2
165545,279,4,2,1,2,59,3,8.1,3,1,15,7,8,5,3,3,41,2,1,1,-2,-2,3,2,2,6,4,4,2,4,4,2,2,1,3,3,1,1,2,2,2,1,1,0,0,0,2,2
165546,279,4,2,1,2,46,-2,3.1,3,5,22,1,1,7,3,3,6,2,1,1,4,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,3,3,2,4,2,2,2,1,1,,-1,-1,1,1
165550,280,4,2,1,2,31,-1,12.1,3,3,17,5,6,3,3,3,10,2,2,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,1,1,,-1,-1,2,2
165556,280,4,2,1,1,69,-2,4.1,9,1,15,7,8,6,3,1,69,2,1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,3,1,2,2,2,3,1,1,,-1,-1,2,2
165557,280,4,2,1,1,64,-1,13.4,8,1,15,7,8,3,3,3,30,2,2,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2,3,1,1,,-1,-1,2,2
165568,280,4,2,1,1,58,-2,6,3,2,16,4,5,15,2,-3,13,2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,2,3,3,1,2,2,2,2,,-1,-1,2,2
165569,280,4,2,1,2,25,-1,7.2,3,3,17,3,4,13,3,3,0,2,1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,1,1,2,2,,-1,-1,1,2
165571,280,4,2,1,1,33,-2,7.1,3,2,16,4,5,11,1,-3,33,2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,4,1,4,2,1,1,2,1,,-1,-1,2,2
165573,280,4,2,1,2,71,-1,7.1,9,1,14,5,6,97,3,3,36,2,1,-1,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,3,,,,-1,-1,2,2
165574,280,4,2,1,1,42,-2,13.3,3,2,16,4,5,13,3,1,32,2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,2,2,4,2,1,2,2,2,,-1,-1,2,2
165579,280,4,2,1,1,47,-1,11.2,3,5,21,1,2,12,3,3,47,2,1,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,,-1,-1,1,1
165581,281,4,2,1,1,28,2,13.3,3,2,16,3,4,13,3,3,28,3,2,1,-2,-2,2,3,3,8,4,4,4,1,4,3,3,1,3,9,3,2,2,1,1,2,2,1,0,0,1,2
165587,281,4,2,1,1,77,2,10,9,1,14,7,8,4,1,-3,51,2,1,2,-2,-2,2,2,4,9,3,2,4,4,8,1,1,1,2,4,2,4,2,2,3,1,1,1,0,0,2,2
165588,281,4,2,1,2,38,-2,7.1,3,2,16,4,5,6,2,-3,12,2,1,1,5,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,2,3,1,2,2,1,1,1,1,,-1,-1,2,2
165589,281,4,2,1,1,58,-2,11.1,3,1,15,2,3,10,3,1,35,3,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,3,2,2,2,2,2,2,1,,-1,-1,1,1
165590,281,4,2,1,2,34,3,4.1,3,3,17,6,7,14,3,3,15,2,1,1,-2,-2,2,3,3,5,4,4,4,3,4,3,4,1,4,3,1,2,2,1,1,2,2,0,0,0,2,2
165592,281,4,2,1,2,83,-2,8.1,9,1,14,7,8,4,3,3,39,2,1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,9,2,2,4,2,2,3,1,1,,-1,-1,2,2
165593,281,4,2,1,2,59,3,6,3,1,15,7,8,14,1,-3,0,3,2,1,-2,-2,3,3,3,9,4,2,2,4,4,4,4,1,3,3,2,3,1,2,2,2,2,0,0,0,2,2
165594,281,4,2,1,1,44,-1,10,3,2,16,4,5,13,3,1,35,3,2,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,2,2,2,,-1,-1,2,2
165595,281,4,2,1,1,26,-2,12.1,1,7,96,2,3,98,3,3,15,2,1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,3,2,4,2,1,1,,,,-1,-1,1,1
165596,281,4,2,1,1,41,2,10,3,2,16,2,3,17,1,-3,40,2,2,1,-2,-2,2,2,4,8,4,2,3,1,8,2,4,1,2,3,1,3,2,1,2,2,2,1,0,0,1,1
165597,281,4,2,1,2,39,-2,4.1,3,5,23,1,2,17,1,-3,3,2,1,1,5,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,5,-2,3,5,5,2,2,1,1,2,2,,-1,-1,1,1
165599,281,4,2,1,1,39,3,4.3,3,2,16,4,5,14,3,3,8,2,1,1,-2,-2,2,3,3,8,4,4,4,1,4,4,5,2,4,2,1,4,1,1,1,2,2,0,0,0,2,2
165602,281,4,2,1,2,34,4,7.1,3,2,16,4,5,14,3,1,11,2,1,1,-2,-2,4,3,3,98,4,3,4,3,4,3,3,2,2,1,1,2,2,1,1,2,2,0,0,0,2,2
165604,281,4,2,1,2,75,-2,6,9,1,15,2,3,5,3,1,20,3,1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,2,4,3,1,2,3,1,1,,-1,-1,1,1
165606,281,4,2,1,2,85,-2,7.1,9,2,16,5,6,2,3,3,10,3,1,2,1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,9,-2,4,2,9,2,1,2,3,1,1,,-1,-1,2,2
165607,281,4,2,1,2,18,-2,-1,2,3,17,4,5,98,-1,-1,18,2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,9,9,9,9,2,1,1,,,,-1,-1,2,2
165608,281,4,2,1,1,84,-1,7.1,9,1,14,7,8,4,1,-3,3,3,1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,3,1,1,,-1,-1,2,2
165609,281,4,2,1,2,77,-1,10,9,1,13,7,8,4,3,1,1,2,1,-1,6,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,3,1,1,,-1,-1,2,2
165610,281,4,2,1,1,44,-2,2,3,2,16,3,4,15,3,1,19,3,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,2,1,2,8,1,2,2,2,,-1,-1,1,2
165611,281,4,2,1,1,88,8,6,9,1,14,7,8,98,3,3,16,3,1,9,-2,-2,3,8,2,6,8,8,8,8,8,8,8,9,9,9,9,9,1,2,3,,,,0,0,2,2
165613,282,4,2,1,1,21,-1,11.1,1,7,96,3,4,6,1,-3,0,3,1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,,-1,-1,1,2
165614,282,4,2,1,1,72,-1,13.4,9,1,14,7,8,4,3,3,72,3,1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,3,1,1,,-1,-1,2,2
165616,282,4,2,1,2,64,-2,12.4,9,2,16,6,7,2,3,3,30,3,1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,4,4,3,2,2,3,1,1,,-1,-1,2,2
165617,282,4,2,1,1,40,3,13.3,3,5,19,3,4,7,1,-3,0,3,2,1,-2,-2,4,4,2,4,4,2,3,1,3,2,2,3,4,3,1,3,5,1,2,1,1,0,1,0,1,2
165620,282,4,2,1,1,35,-1,13.4,10,2,16,4,5,5,3,3,27,3,1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,,-1,-1,2,2
165621,282,4,2,1,1,21,-2,-1,11,7,96,6,7,1,-1,-1,2,3,2,2,5,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,8,1,-2,1,2,1,2,8,1,1,1,1,,-1,-1,2,2
165624,282,4,2,1,1,35,-2,13.2,3,5,20,3,4,5,3,3,13,3,1,1,6,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,2,-2,1,3,3,1,8,1,1,1,1,,-1,-1,1,2
165626,282,4,2,1,1,69,-1,11.2,9,1,15,7,8,97,3,3,47,3,1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,3,,,,-1,-1,2,2
165629,282,4,2,1,1,24,-1,7.2,4,5,19,3,4,98,3,3,5,3,2,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,1,1,,,,-1,-1,1,2
165632,282,4,2,1,2,79,2,6,9,3,17,4,5,4,3,1,51,2,1,2,-2,-2,2,4,2,8,4,3,4,4,4,3,4,2,3,2,4,3,8,2,3,1,1,1,0,0,2,2
165635,282,4,2,1,2,36,2,12.1,3,2,16,5,6,10,3,3,7,2,1,1,-2,-2,2,2,4,5,4,4,4,3,4,2,2,2,3,4,1,4,3,1,1,2,1,1,0,0,2,2
165636,282,4,2,1,1,84,-1,9.1,9,1,13,7,8,2,3,3,30,3,2,-1,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,3,1,1,,-1,-1,2,2
165638,282,4,2,1,1,78,-1,12.4,9,1,11,7,8,4,3,1,40,2,8,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,3,1,1,,-1,-1,2,2
165639,282,4,2,1,2,33,-2,12.1,3,1,15,5,6,10,3,3,1,3,1,1,3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,2,2,3,3,2,1,1,2,1,,-1,-1,2,2
165640,282,4,2,1,2,52,-2,11.2,8,2,16,4,5,1,3,1,12,2,1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,4,4,2,3,2,2,1,1,,-1,-1,2,2
165641,282,4,2,1,1,22,-1,11.2,3,1,15,5,6,6,3,3,0,3,2,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,1,1,1,,-1,-1,2,2
165644,283,4,2,1,2,51,2,6,3,3,17,5,6,7,3,3,13,2,1,1,-2,-2,2,3,2,5,4,4,2,3,3,3,4,2,3,3,4,2,6,2,2,1,1,1,1,0,2,2
165645,283,4,2,1,1,33,-2,7.1,3,5,24,1,2,15,3,1,7,2,1,1,5,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,2,4,5,5,2,1,1,2,2,,-1,-1,1,1
165649,283,4,2,1,1,70,-2,7.1,9,1,15,7,8,97,3,1,26,2,1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,4,4,2,3,2,3,,,,-1,-1,2,2
165650,283,4,2,1,1,37,2,4.2,3,5,21,1,2,15,3,3,37,1,1,1,-2,-2,3,4,2,9,2,4,3,1,4,4,5,1,4,2,1,1,1,1,1,2,2,1,0,0,1,1
165655,283,4,2,1,2,53,-2,10,3,1,15,4,5,14,1,-3,27,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,4,2,2,2,2,2,2,2,,-1,-1,2,2
165657,283,4,2,1,1,35,-2,6,3,5,24,1,2,14,1,-3,16,2,1,1,5,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,3,-2,2,2,4,4,2,1,1,2,2,,-1,-1,1,1
165658,283,4,2,1,2,23,-2,2,3,1,15,1,2,9,3,1,23,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,3,6,1,1,2,1,,-1,-1,1,1
165659,283,4,2,1,2,87,3,12.1,9,1,14,7,8,2,3,1,87,2,1,2,-2,-2,2,3,3,6,4,3,4,4,4,2,3,1,3,3,3,3,2,2,3,1,1,0,0,0,2,2
165660,283,4,2,1,1,67,-2,11.1,9,1,15,7,8,5,3,1,8,2,1,2,3,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,-2,2,2,9,9,2,2,3,1,1,,-1,-1,2,2
